"Fact Sheet","index","url"
"Primary Role: Municipal Liaison Age: 32 Birthday: July 10 Location: Melbourne, Victoria, Australia Hobbies: Reading, creating and consuming transformative works, putting together novel-related music playlists, collecting toy wombats, attacking people with firebats. Favorite noveling music: Imagine Dragons, Seanan McGuire, Vienna Teng, Carsie Blanton, Talis Kimberley, Ed Kowalczyk Website: http://www.laurenmitchell.net Sponsorship URL: http://www.classy.org/fundraise?fcid=280118 Occupation: Fraud analyst and pending published author. Favorite books or authors: Seanan McGuire's Toby Daye series; Mira Grant's Newsflesh trilogy; Jacqueline Carey's Kushiel series; Stephen King's The Stand","4283","http://nanowrimo.org/participants/lauren-e-mitchell"
"Fact Sheet","4284","http://nanowrimo.org/participants/Lauralu91"
"Location: Sydney, Australia Hobbies: Reading, walking, procrastinating... Favorite noveling music: Not sure yet Website: Occupation: Childcare","4285","http://nanowrimo.org/participants/Lauralu91"
"Fact Sheet","4286","http://nanowrimo.org/participants/jdniemand"
"","4287","http://nanowrimo.org/participants/jdniemand"
"Fact Sheet","4288","http://nanowrimo.org/participants/HyperCaz"
"Location: Starport Immunity Hobbies: writing, reading, photography, procrastination Favorite noveling music: Within Temptation and Lindsey Stirling Website: http://www.hypercaz.net Occupation: Starport Immunity Administrator Favorite books or authors: Douglas Adams, Jim Butcher, Meg Cabot, Tamora Pierce","4289","http://nanowrimo.org/participants/HyperCaz"
"Fact Sheet","4290","http://nanowrimo.org/participants/Hexigon"
"Location: Good ol' Western Sydney Hobbies: Games, drawing, writing, sewing, photography, harvesting puppies, cafe hopping Favorite noveling music: Chvrches, Purity Ring, Deftones, Seanan McGuire Website: http://www.hexistence.tumblr.com Occupation: Jaded pharmacist","4291","http://nanowrimo.org/participants/Hexigon"
"Fact Sheet","4292","http://nanowrimo.org/participants/gwentheg"
"","4293","http://nanowrimo.org/participants/gwentheg"
"Fact Sheet","4294","http://nanowrimo.org/participants/DrachenkralleFantasy"
"Age: 20 Location: Normally Hamburg, Germany. Currently Manly, Sydney, Australia. Hobbies: Writing, reading, riding, listening to some music, ... Website: http://janikahoffmann.jimdo.com/","4295","http://nanowrimo.org/participants/DrachenkralleFantasy"
"Fact Sheet","4296","http://nanowrimo.org/participants/Balladeer"
"Primary Role: Municipal Liaison Age: 26 Birthday: August 23 Location: Camden Town, for now Hobbies: Writing music, playing music, Nintendo, reading Internet comics Favorite noveling music: Deathly silence Website: http://tindeck.com/users/Balladeer Occupation: Finance-ish Favorite books or authors: Dickens, Pratchett, Austen, Hussie","4297","http://nanowrimo.org/participants/Balladeer"
"Fact Sheet","4298","http://nanowrimo.org/participants/QueenOfTheUniverse"
"Primary Role: Municipal Liaison Location: Massachusetts Hobbies: I read and I knit and that's it. Favorite noveling music: Swan Lake performed by BSO, Scottish Folk, David Garrett Website: http://www.nanoboston.org Occupation: Too busy reading. Come back later. Favorite books or authors: Joseph Hansen, Jordan Castillo Price, Josh Lanyon, Brian Jacques, Dean Koontz, Jocelyn Drake, Ginn Hale, Alex Beecroft, Aleksandr Voinov, Gina Damico, Michael and Kathleen Hague","4299","http://nanowrimo.org/participants/QueenOfTheUniverse"
"Fact Sheet","4300","http://nanowrimo.org/participants/Vashtan"
"Age: 40 Birthday: May 4 Location: Greater London Hobbies: History, research, meeting writers Website: http://www.aleksandrvoinov.com/ Occupation: Editor, coach, consultant","4301","http://nanowrimo.org/participants/Vashtan"
"Fact Sheet","4302","http://nanowrimo.org/participants/tkphotog"
"Primary Role: Municipal Liaison Birthday: September 6 Location: Boston, MA Hobbies: Aircraft, Graphology, History, Journalism, Photography, Real Estate, Urbanism Favorite noveling music: Silence, or something low-key. Website: http://traviskelley.com Occupation: Photographer • Concierge • Dilettante Favorite books or authors: The Winds of War + War and Remembrance - Herman Wouk | The Red Hat Club series - Haywood Smith | Abe Gilman's Ending - Glenn Frank | Gone with the Wind - Margaret Mitchell | Cain and Abel + The Prodigal Daughter - Jeffrey Archer | Airport - Arthur Hailey | Space - James A. Michener | The Right Stuff - Tom Wolfe | Any of the Jeeves & Wooster series - P.G. Wodehouse, Herman Wouk | Haywood Smith | Glenn Frank | Margaret Mitchell | Jeffrey Archer | Arthur Hailey | James A. Michener | Tom Wolfe | P.G. Wodehouse | Dale Brown | Tom Clancy","4303","http://nanowrimo.org/participants/tkphotog"
"Fact Sheet","4304","http://nanowrimo.org/participants/SocioTom"
"Age: 31 Location: Somerville, Massachusetts Hobbies: Being a giant, unabashed nerd. Also, reading and drinking beer. Sometimes at the same time! Favorite noveling music: So much music. Just so, so much. Website: http://www.twitter.com/sociotom Occupation: Fake librarian Favorite books or authors: Discworld, Dresden Files, Hitchhiker's Guide, Dirk Gently, Philip K Dick, The D'Artagnan Romances, so on and so forth. ""Favorite"" is kind of a loaded term.","4305","http://nanowrimo.org/participants/SocioTom"
"Fact Sheet","4306","http://nanowrimo.org/participants/Kaje-Harper"
"Location: Minneapolis, MN Hobbies: Art, skating Website: http://kajeharper.wordpress.com/ Occupation: author/ biomed Favorite books or authors: see my Goodreads favorites shelf - a long list","4307","http://nanowrimo.org/participants/Kaje-Harper"
"Fact Sheet","4308","http://nanowrimo.org/participants/EmpressRiz"
"Location: Medford, MA, USA Hobbies: Crafting, reading, costuming, theatre, whatever Favorite noveling music: 'pends on the mood Website: http://disgruntledfringe.blogspot.com/ Occupation: Mad Culinary Scientist & Purveyor of Tea Favorite books or authors: Terry Pratchett, Stephen King, J.K. Rowling, Jim Butcher, Shakespeare","4309","http://nanowrimo.org/participants/EmpressRiz"
"Fact Sheet","4310","http://nanowrimo.org/participants/DevB"
"Location: Northern WI Hobbies: I'm hard pressed for hobby time but I do love my yoga Favorite noveling music: Silence Website: http://DevBentham.com Occupation: Science prof and sexy novel writer Favorite books or authors: Josh Lanyon, Harper Fox, ZAMaxfield, JCP","4311","http://nanowrimo.org/participants/DevB"
"Fact Sheet","4312","http://nanowrimo.org/participants/corgilord"
"Birthday: December 19 Location: Hungary Hobbies: petting dogs, drawing, reading Website: http://striderbums.tumblr.com Occupation: homeschooled artist child","4313","http://nanowrimo.org/participants/corgilord"
"Fact Sheet","4314","http://nanowrimo.org/participants/Cayendi"
"Age: 47 Birthday: December 22 Location: Zutphen, the Netherlands Hobbies: singing, reading, Doctor Who, Torchwood, Ianto Jones, Stargate Atlantis, Sherlock, CSI, Elementary, etc... Favorite noveling music: Contrary to my earlier insistance that singing distracts me, I seem to write fine with Adam Lambert in the background :) Website: http://blainedarden.com Occupation: Author Favorite books or authors: Josh Lanyon, Jordan Castillo Price, Jane Austen, Joseph Hansen, JK Rowling, EM Forster (and many, many more)","4315","http://nanowrimo.org/participants/Cayendi"
"Fact Sheet","4316","http://nanowrimo.org/participants/Becky-Black"
"Birthday: August 6 Location: UK Favorite noveling music: Classical Website: http://beckyblack.wordpress.com/ Occupation: Writer, saddled with a day job to pay the coffee bill Favorite books or authors: Terry Pratchett, Josh Lanyon, Douglas Adams, Jordan Castillo Price, KJ Charles, Jordan L Hawk, Kazuo Ishiguro","4317","http://nanowrimo.org/participants/Becky-Black"
"Fact Sheet","4318","http://nanowrimo.org/participants/bandanna"
"Location: Lausanne, Switzerland Hobbies: Reading, working out, buying stuff, science. Favorite noveling music: The sweet sound of muffins being chewed. Website: Favorite books or authors: Remembrance of Things Past. One Hundred Years of Solitude. The Universe and the Teacup. The Radioactive Boy Scout. Cloud Atlas. Gilda Joyce, Psychic Investigator. The Elegant Universe. A Portrait of the Artist as a Young Man. The Origin of Species. Geek Love. The Cake Doctor. An Appeal For Sexual Deviancy (copyright 1960). His Dark Materials. The Orange Splot. The Secret Diary of Adrian Mole. The American Eagle Outfitters Manager's Employee Manual (a bit of comedy). Pride and Prejudice. A Brief History of Time. Lizard Music. An Abundance of Katherines. Middlesex. How to Breathe Underwater. Three Junes. Wonder Boys. Holes. Great Spy Stories from Fiction. 1990 Jeep YJ Owner's Manual. The Pleasure of My Company. The Origin of Consciousness in the Breakdown of the Bicameral Mind. The Toddler's Busy Book. Asimov's Chronology of Science and Discovery. Jonathon Livingston Seagull. Fondue Cookery. Emily Post's Pocket Book of Etiquette (size approx. 5x8 inches). A Fraction of the Whole. Milli","4319","http://nanowrimo.org/participants/bandanna"
"Fact Sheet","4320","http://nanowrimo.org/participants/AnneTenino"
"Location: Portland, OR Hobbies: Crochet and sewing. Occasionally cooking, although now that I have a family, that's more like work. Favorite noveling music: I don't listen to music when I write Website: http://annetenino.com Occupation: Writer Favorite books or authors: Drew Ferguson (""The Screwed Up Life of Charlie the Second""), Rachel Gibson","4321","http://nanowrimo.org/participants/AnneTenino"
"Fact Sheet","4322","http://nanowrimo.org/participants/aliciagregoire"
"Location: Boston, MA Hobbies: People watching, walking, reading, crocheting Favorite noveling music: Varies from pop to goth/industrial Website: http://aliciagregoire.blogspot.com Favorite books or authors: The Stand, Dark Tower Series, David Eddings, Megan McCafferty, Cassandra Clare, Holly Black","4323","http://nanowrimo.org/participants/aliciagregoire"
"Fact Sheet","4324","http://nanowrimo.org/participants/TheRogueParadox"
"Primary Role: Municipal Liaison Age: 25 Location: Portland, OR Hobbies: Writing/Reading, Photography, Crafting, Viola, Archery Favorite noveling music: Muse, Within Temptation, They Might Be Giants, L'arc~en~Ciel Website: https://www.facebook.com/ashfordtheodore Occupation: Security Guard / Student Favorite books or authors: Neil Gaiman, Stephen King, Liz Ashford, Margaret Peterson Haddix, Veronica Roth, Cassandra Clare, Gail Carson Levine","4325","http://nanowrimo.org/participants/TheRogueParadox"
"Fact Sheet","4326","http://nanowrimo.org/participants/yukondawn"
"Primary Role: Municipal Liaison Location: Whitehorse, Yukon, Canada Hobbies: reading (duh), writing (doubly duh), hiking, x-country skiing, knitting, math Favorite noveling music: whatever's playing at the bar Website: Favorite books or authors: Thomas Pynchon, Carolyn Keene","4327","http://nanowrimo.org/participants/yukondawn"
"Fact Sheet","4328","http://nanowrimo.org/participants/wolf-wild-kaden"
"Location: NE Portland Hobbies: Foraging, money-less living, helping others, jewelry-making, sewing, gardening, Netflix, Pathfinder, Magic the Gathering Favorite noveling music: Acapella Website: Favorite books or authors: Tolkien, C.S. Lewis, Madeleine L'Engle, R.A. Salvatore, George R.R. Martin, JK Rowling","4329","http://nanowrimo.org/participants/wolf-wild-kaden"
"Fact Sheet","4330","http://nanowrimo.org/participants/Sparkling"
"Location: Oregon Hobbies: Indie game developer, 3D artist, 3D animation, pencil drawings, homeschooling Favorite noveling music: silence Website: http://tinyzoo.com Favorite books or authors: Harry Potter, Chronicles of Narnia, Dragonriders of Pern, Belgariad, Mallorean, Dragons in our Midst, C. S. Lewis, J. K. Rowling, Bryan Davis, Gary Chapman, Jeff Gerke, Blake Snyder","4331","http://nanowrimo.org/participants/Sparkling"
"Fact Sheet","4332","http://nanowrimo.org/participants/sjobeamer"
"Primary Role: Municipal Liaison Location: Bend, Oregon Hobbies: Reading (is that what everyone does here?!), Movie Watching, Pop Culture Analyzing, Video Gaming, Rock Climbing, Texting (I'm making it a hobby now), Photo Taking, Lifting Heavy Things and Throwing Them-ing Favorite noveling music: Music my iTunes is able to find (apparently my iTunes library went missing) Website: Occupation: Awesomeness Favorite books or authors: Fantasy, Adventure, Science Fiction, Young Adult (none of these are books or authors...)","4333","http://nanowrimo.org/participants/sjobeamer"
"Fact Sheet","4334","http://nanowrimo.org/participants/reincarnated_alphonse"
"Location: Portland, OR Hobbies: Writing, Reading, Music (both listening and writing), chatting with people, and Rise of the Guardians Favorite noveling music: Loreena McKennitt, New Age music, Loreena McKennitt, Electronica, Loreena McKennitt, Musicals, some Pop music, some types of Rock, and did I mention Loreena McKennitt? Website: http://lizashford.tumblr.com Favorite books or authors: The Last Unicorn by Peter S. Beagle, The Singers of Time by Frederik Pohl, Lake of Secrets by Lael Littke, Stranger with My Face by Lois Duncan, Hitchhiker's Guide to the Galaxy by Douglas Adams, Prospero's Children by Jan Siegal, pretty much anyone who writes from the heart and make me think.","4335","http://nanowrimo.org/participants/reincarnated_alphonse"
"Fact Sheet","4336","http://nanowrimo.org/participants/phoenix-writing"
"Location: Ottawa Hobbies: Harry Potter/Doctor Who/Torchwood/Inception/Star Trek/Sherlock Holmes, reading fanfic, knitting, crocheting. (Yup, I'm a geek.) Favorite noveling music: Soundtracks and scores. (No lyrics to distract me.) Website: Favorite books or authors: LOTR, HP, J.R.R. Tolkien, Anne McCaffrey, Georgette Heyer, Guy Gavriel Kay, Laurie R. King, Vorabiza, Olivia Lupin","4337","http://nanowrimo.org/participants/phoenix-writing"
"Fact Sheet","4338","http://nanowrimo.org/participants/Nickola"
"Location: Milwaukie, Oregon Hobbies: Making/Breaking things. Favorite noveling music: I have around seventy songs on a Spotify playlist, ranging from classical music, to Fuel, to Civil Wars. Hard to put a label on it. Website: Occupation: Hardwood Flooring. Favorite books or authors: Stephen King, C.S. Lewis, George R.R. Martin and Brian Jaques","4339","http://nanowrimo.org/participants/Nickola"
